date,breadth,breadth_c2,breadth_c3,breadth_c4,breadth_c5
2020-12-02,73.71,82.33,84.48,87.5,89.22
2020-12-03,71.98,76.29,83.19,85.13,88.15
2020-12-04,76.72,78.02,79.96,84.91,86.42
2020-12-07,71.12,78.45,79.53,81.03,85.56
2020-12-08,74.14,77.59,81.25,82.33,83.19
2020-12-09,68.82,76.99,79.57,82.58,83.66
2020-12-10,61.16,70.82,77.68,80.26,83.05
2020-12-11,55.79,65.02,72.1,78.11,80.47
2020-12-14,46.57,59.44,67.38,74.03,78.54
2020-12-15,66.09,67.38,71.89,75.97,81.55
2020-12-16,61.8,70.82,71.24,74.89,78.11
2020-12-17,68.45,71.89,77.04,77.47,81.12
2020-12-18,61.8,71.89,74.68,78.97,79.4
2020-12-21,54.08,64.16,72.53,75.11,79.4
2020-12-22,48.71,58.37,66.09,73.61,76.18
2020-12-23,54.51,59.44,64.59,70.39,76.82
2020-12-24,58.58,62.23,63.95,67.81,72.75
2020-12-28,60.3,66.09,68.45,70.17,73.39
2020-12-29,51.72,62.45,67.6,69.96,71.46
2020-12-30,60.3,62.88,68.45,71.67,73.61
2020-12-31,71.46,74.25,74.68,77.68,80.26
2021-01-04,44.21,74.25,76.39,76.61,79.18
2021-01-05,54.51,57.08,79.83,81.33,81.55
2021-01-06,71.89,75.97,76.82,87.77,89.06
2021-01-07,74.03,79.18,80.69,81.55,90.13
2021-01-08,76.82,78.97,81.76,82.83,83.48
2021-01-11,71.03,78.54,80.04,82.62,83.69
2021-01-12,69.31,74.68,80.47,81.76,84.12
2021-01-13,69.53,73.18,77.47,82.62,83.91
2021-01-14,66.09,72.1,75.54,79.83,84.76
2021-01-15,64.81,70.39,75.54,78.54,82.83
2021-01-19,66.09,69.96,74.25,78.33,80.9
2021-01-20,75.32,77.25,78.76,81.97,85.19
2021-01-21,67.6,76.61,78.11,79.61,82.83
2021-01-22,59.87,69.74,78.11,79.61,80.9
2021-01-25,59.01,67.17,74.68,81.55,82.83
2021-01-26,49.14,62.02,69.96,77.04,83.05
2021-01-27,27.47,49.79,62.45,70.39,77.47
2021-01-28,34.12,37.98,52.36,63.95,71.67
2021-01-29,20.82,35.84,39.48,52.58,64.16
2021-02-01,31.55,32.62,41.42,44.85,55.58
2021-02-02,43.78,47.42,48.28,53.86,56.22
2021-02-03,43.78,51.72,54.51,55.36,60.09
2021-02-04,61.8,63.73,66.31,68.03,68.67
2021-02-05,66.52,69.96,71.46,73.82,74.68
2021-02-08,75.75,78.11,80.26,81.76,83.05
2021-02-09,73.18,80.47,82.4,84.33,85.62
2021-02-10,75.59,79.66,83.94,85.22,86.51
2021-02-11,74.09,79.44,82.66,85.65,86.94
2021-02-12,74.95,77.94,81.8,84.37,86.94
2021-02-16,70.66,78.16,80.73,83.94,86.08
2021-02-17,68.95,74.95,80.3,82.66,84.8
2021-02-18,68.74,74.52,79.66,83.51,85.65
2021-02-19,67.24,74.3,77.52,81.8,85.22
2021-02-22,60.81,70.02,76.45,79.23,82.87
2021-02-23,59.1,64.24,72.59,78.59,80.94
2021-02-24,64.67,67.02,69.38,75.16,81.16
2021-02-25,51.82,65.31,67.45,69.59,75.37
2021-02-26,46.04,55.25,65.95,67.88,70.02
2021-03-01,59.96,60.39,63.6,69.38,70.88
2021-03-02,56.32,62.31,62.53,65.1,70.24
2021-03-03,48.39,57.82,63.6,63.81,65.95
2021-03-04,37.47,49.89,59.1,64.67,64.88
2021-03-05,56.32,56.75,59.31,65.1,69.81
2021-03-08,60.17,63.81,63.81,65.31,70.02
2021-03-09,63.81,66.6,68.31,68.31,69.59
2021-03-10,69.16,70.02,71.31,72.38,72.38
2021-03-11,75.37,76.66,76.87,77.94,78.37
2021-03-12,77.94,80.09,81.16,81.37,81.8
2021-03-15,84.15,84.58,85.65,86.08,86.3
2021-03-16,80.51,86.51,86.94,87.37,87.79
2021-03-17,82.23,85.44,88.44,88.87,89.29
2021-03-18,67.45,83.73,86.72,89.08,89.51
2021-03-19,65.74,73.88,85.65,88.44,90.58
2021-03-22,66.81,73.23,79.23,88.22,90.79
2021-03-23,50.75,68.95,74.95,80.73,89.51
2021-03-24,49.89,56.53,71.09,76.02,81.37
2021-03-25,61.03,63.38,67.45,74.73,78.37
2021-03-26,78.8,79.23,80.09,82.23,85.44
2021-03-29,69.38,80.09,80.51,80.73,82.66
2021-03-30,73.45,77.3,81.37,81.8,82.01
2021-03-31,70.88,79.23,81.16,84.37,84.8
2021-04-01,80.51,82.66,86.08,86.94,88.01
2021-04-05,84.15,87.15,87.15,89.29,89.94
2021-04-06,84.37,87.58,89.51,89.51,91.22
2021-04-07,81.37,87.37,89.51,90.79,90.79
2021-04-08,80.51,84.8,88.44,90.15,91.43
2021-04-09,83.73,85.87,88.22,90.15,91.43
2021-04-12,85.22,87.37,89.08,90.15,91.86
2021-04-13,82.01,87.79,88.87,90.36,91.01
2021-04-14,87.18,89.74,91.88,92.52,93.38
2021-04-15,88.06,91.04,92.32,93.39,94.03
2021-04-16,90.19,92.32,93.6,94.24,94.88
2021-04-19,85.29,91.9,93.39,94.67,95.31
2021-04-20,71.64,86.78,92.32,93.6,94.88
2021-04-21,82.3,84.01,89.13,93.39,94.67
2021-04-22,70.58,82.94,84.01,89.13,93.39
2021-04-23,78.68,80.81,86.14,86.99,90.19
2021-04-26,80.17,85.29,86.57,90.19,90.83
2021-04-27,76.76,84.01,88.06,89.13,92.32
2021-04-28,73.13,82.09,86.78,90.62,91.68
2021-04-29,76.33,82.94,87.21,90.41,92.32
2021-04-30,64.61,78.46,84.22,88.06,91.04
2021-05-03,70.58,75.27,83.37,87.63,90.62
2021-05-04,63.11,72.49,76.76,84.22,88.06
2021-05-05,61.19,68.02,75.05,78.89,85.29
2021-05-06,64.61,68.66,72.71,77.61,81.45
2021-05-07,71.86,73.35,75.48,77.4,81.24
2021-05-10,66.31,74.2,74.63,76.76,78.46
2021-05-11,56.93,67.38,74.41,74.84,76.97
2021-05-12,34.12,57.36,67.38,74.41,74.84
2021-05-13,48.61,49.04,59.28,67.8,74.63
2021-05-14,58.42,59.7,59.91,64.61,70.58
2021-05-17,54.16,60.13,60.98,60.98,65.25
2021-05-18,46.91,56.5,61.62,62.47,62.47
2021-05-19,37.74,48.61,57.36,62.26,63.11
2021-05-20,49.89,52.67,59.49,65.88,70.15
2021-05-21,51.39,54.58,55.86,61.41,67.59
2021-05-24,64.61,66.95,67.59,67.59,71.43
2021-05-25,54.16,69.3,71.43,72.07,72.07
2021-05-26,58.85,61.83,72.71,74.41,75.05
2021-05-27,64.61,69.3,71.0,77.19,78.89
2021-05-28,66.74,70.36,72.71,73.99,79.32
2021-06-01,66.31,71.64,74.2,76.12,77.4
2021-06-02,65.67,71.22,75.48,77.4,78.68
2021-06-03,62.05,70.15,74.84,78.04,79.53
2021-06-04,67.59,70.36,73.77,77.61,80.6
2021-06-07,62.26,69.51,72.07,75.27,78.46
2021-06-08,63.97,66.95,72.28,74.41,77.19
2021-06-09,59.28,68.02,70.79,76.12,77.83
2021-06-10,61.41,67.59,74.2,76.33,81.02
2021-06-11,65.25,66.95,71.0,76.55,78.25
2021-06-14,58.85,67.8,69.08,72.92,78.04
2021-06-15,60.34,64.18,70.36,71.64,75.05
2021-06-16,46.91,61.62,65.03,70.79,72.07
2021-06-17,41.58,51.6,62.47,65.67,71.22
2021-06-18,25.37,42.86,52.67,63.54,66.74
2021-06-21,41.58,41.58,47.97,55.22,65.46
2021-06-22,41.36,44.78,44.78,49.68,56.29
2021-06-23,38.59,43.92,46.7,46.7,51.17
2021-06-24,45.63,47.33,50.11,52.88,52.88
2021-06-25,55.01,56.72,57.57,59.28,61.62
2021-06-28,48.4,58.64,59.7,60.55,62.26
2021-06-29,47.97,52.67,60.98,61.83,62.69
2021-06-30,49.47,54.16,56.72,63.97,64.82
2021-07-01,60.13,61.62,63.75,64.82,70.15
2021-07-02,61.62,64.61,65.88,67.38,68.02
2021-07-06,51.39,63.75,66.52,67.59,68.87
2021-07-07,59.06,61.83,69.72,72.28,73.35
2021-07-08,47.33,59.49,62.26,70.15,72.71
2021-07-09,66.31,66.95,70.36,71.64,75.48
2021-07-12,70.36,73.35,73.56,76.33,77.19
2021-07-13,59.28,71.0,73.99,74.2,76.76
2021-07-14,58.64,63.33,73.13,75.69,75.91
2021-07-15,56.72,63.54,67.59,75.48,78.04
2021-07-16,49.25,58.85,64.82,68.87,76.55
2021-07-19,30.7,49.47,59.06,65.03,69.08
2021-07-20,47.76,48.19,53.94,61.41,67.16
2021-07-21,57.78,62.69,63.11,65.67,69.72
2021-07-22,50.75,61.19,65.25,65.67,67.59
2021-07-23,63.11,63.54,68.23,69.3,69.51
2021-07-26,65.67,69.3,69.72,73.56,74.63
2021-07-27,61.41,69.08,71.22,71.43,74.63
2021-07-28,62.05,67.8,71.86,73.77,73.99
2021-07-29,71.06,74.47,76.6,79.57,81.06
2021-07-30,65.11,75.11,77.23,78.94,81.06
2021-08-02,61.06,68.09,76.6,78.72,80.21
2021-08-03,69.15,72.55,75.74,80.85,82.98
2021-08-04,56.6,71.06,74.04,76.81,81.7
2021-08-05,68.09,70.43,76.81,78.72,80.64
2021-08-06,72.34,76.17,77.66,80.85,82.55
2021-08-09,66.6,74.47,77.87,78.94,81.91
2021-08-10,68.94,75.32,79.15,81.7,82.77
2021-08-11,72.77,74.47,79.57,82.55,85.11
2021-08-12,71.28,74.89,76.38,80.64,83.19
2021-08-13,71.91,76.38,78.51,79.57,83.83
2021-08-16,71.49,75.11,78.51,80.21,81.28
2021-08-17,61.7,73.62,76.81,80.21,81.91
2021-08-18,48.09,63.19,74.26,77.23,80.64
2021-08-19,44.47,53.83,64.47,74.47,77.23
2021-08-20,52.77,53.4,58.72,66.81,75.32
2021-08-23,60.0,63.83,64.04,65.74,70.85
2021-08-24,64.47,70.0,72.77,72.98,74.04
2021-08-25,67.66,70.43,74.89,77.23,77.23
2021-08-26,58.09,69.15,71.49,75.74,77.87
2021-08-27,71.28,72.98,77.87,78.72,81.91
2021-08-30,69.79,75.11,76.17,80.43,81.28
2021-08-31,71.28,74.89,78.3,79.36,82.98
2021-09-01,67.23,76.6,78.72,81.91,82.98
2021-09-02,75.32,77.66,81.7,83.19,85.96
2021-09-03,68.94,76.17,78.51,82.55,83.83
2021-09-07,51.91,70.21,76.6,78.72,82.55
2021-09-08,52.34,60.0,72.13,77.66,79.57
2021-09-09,48.09,56.81,62.13,73.62,78.51
2021-09-10,38.51,50.0,57.66,62.34,73.62
2021-09-13,41.7,50.21,57.66,63.62,67.23
2021-09-14,34.04,45.32,52.13,58.94,64.26
2021-09-15,44.47,45.32,50.85,56.38,62.77
2021-09-16,41.91,48.51,49.36,54.47,59.57
2021-09-17,29.36,42.98,49.15,50.0,54.89
2021-09-20,14.68,29.79,42.98,49.15,50.0
2021-09-21,15.32,18.3,31.06,43.4,49.36
2021-09-22,26.6,27.87,28.51,35.53,45.74
2021-09-23,43.4,44.68,45.53,45.74,50.0
2021-09-24,41.7,46.81,47.87,48.72,48.94
2021-09-27,40.21,48.72,52.34,53.4,54.04
2021-09-28,28.51,40.64,49.15,52.77,53.83
2021-09-29,31.49,34.47,44.26,52.13,55.32
2021-09-30,21.06,32.55,35.32,44.68,52.55
2021-10-01,31.49,31.49,36.38,38.72,47.02
2021-10-04,29.79,34.47,34.47,39.15,41.28
2021-10-05,35.74,37.23,39.57,39.57,43.62
2021-10-06,41.06,43.83,44.26,45.74,45.74
2021-10-07,54.26,55.11,55.74,55.96,56.38
2021-10-08,49.15,56.17,56.81,57.23,57.45
2021-10-11,44.68,51.7,57.23,57.87,58.3
2021-10-12,44.89,49.15,54.89,58.51,59.15
2021-10-13,48.51,51.7,55.11,60.21,63.4
2021-10-14,71.06,71.49,72.55,73.83,75.96
2021-10-15,74.26,78.3,78.72,79.79,80.43
2021-10-18,72.98,78.09,81.28,81.7,82.77
2021-10-19,79.79,82.13,84.04,85.96,86.38
2021-10-20,84.26,86.38,87.66,89.36,90.21
2021-10-21,84.68,88.09,89.57,90.43,91.91
2021-10-22,84.89,88.51,90.21,91.7,92.34
2021-10-25,83.4,86.81,89.79,91.28,92.77
2021-10-26,83.19,86.38,88.51,90.43,91.7
2021-10-27,67.66,83.83,87.02,88.72,90.64
2021-10-28,73.83,77.45,86.6,89.36,90.64
2021-10-29,69.15,75.74,78.72,86.81,89.36
2021-11-01,74.47,76.6,80.43,82.98,89.57
2021-11-02,72.13,77.66,79.36,82.55,84.68
2021-11-03,75.11,80.0,82.77,83.62,85.74
2021-11-04,68.94,78.94,82.77,84.47,85.11
2021-11-05,74.26,79.79,84.89,87.87,89.15
2021-11-08,73.83,78.3,82.13,85.96,88.51
2021-11-09,69.79,77.23,80.0,83.62,87.23
2021-11-10,67.87,76.17,81.28,82.13,85.11
2021-11-11,65.53,72.55,79.15,83.19,83.83
2021-11-12,66.6,71.7,75.96,80.64,84.26
2021-11-15,67.66,72.13,75.96,78.94,81.91
2021-11-16,66.17,70.64,74.04,77.87,80.64
2021-11-17,60.0,69.15,72.77,76.17,79.15
2021-11-18,55.11,61.91,69.57,72.98,76.38
2021-11-19,47.66,57.87,63.4,70.64,73.62
2021-11-22,49.15,55.11,62.77,66.81,72.34
2021-11-23,55.96,60.21,64.68,70.64,73.4
2021-11-24,53.83,59.57,63.19,67.45,72.55
2021-11-26,23.62,54.89,59.79,63.19,67.45
2021-11-29,35.74,37.45,56.6,61.06,64.26
2021-11-30,12.77,35.74,37.45,56.6,61.06
2021-12-01,10.64,14.26,35.74,37.45,56.6
2021-12-02,24.47,25.74,26.38,38.94,40.64
2021-12-03,25.96,31.28,32.13,32.77,41.06
2021-12-06,38.72,41.28,44.89,45.74,46.38
2021-12-07,58.51,59.57,60.21,61.06,61.28
2021-12-08,65.53,68.3,68.94,69.15,69.57
2021-12-09,55.53,68.51,70.85,71.28,71.49
2021-12-10,63.19,65.53,72.13,73.62,74.04
2021-12-13,53.19,67.02,68.51,74.26,75.32
2021-12-14,45.74,56.81,68.3,69.57,75.11
2021-12-15,59.79,61.28,64.26,72.34,73.19
2021-12-16,58.3,66.81,67.45,69.57,76.38
2021-12-17,45.53,62.55,69.57,70.21,72.13
2021-12-20,33.4,46.17,62.98,70.0,70.64
2021-12-21,56.6,57.23,60.64,74.26,78.09
2021-12-22,66.38,67.23,67.45,68.72,78.72
2021-12-23,75.96,76.38,77.02,77.23,78.09
2021-12-27,89.79,90.21,90.21,90.21,90.43
2021-12-28,90.21,92.55,92.77,92.77,92.77
2021-12-29,88.51,91.06,92.55,92.77,92.77
2021-12-30,87.87,90.64,92.13,93.62,93.62
2021-12-31,86.38,89.36,91.49,92.55,94.04
2022-01-03,78.51,92.13,93.62,94.47,94.68
2022-01-04,78.09,84.26,93.4,94.89,95.53
2022-01-05,61.06,78.09,84.26,93.4,94.89
2022-01-06,61.91,66.17,78.51,84.47,93.4
2022-01-07,55.96,64.68,67.23,78.72,84.47
2022-01-10,50.64,57.02,64.89,67.45,78.72
2022-01-11,55.32,57.87,61.7,67.45,69.36
2022-01-12,55.32,59.79,62.34,65.53,68.3
2022-01-13,51.06,58.51,60.85,62.98,65.96
2022-01-14,46.6,52.98,59.15,61.49,63.19
2022-01-18,34.26,46.81,53.19,59.15,61.49
2022-01-19,29.09,36.73,47.77,54.14,59.87
2022-01-20,21.66,29.72,37.15,47.77,54.14
2022-01-21,13.59,23.14,30.15,37.15,47.77
2022-01-24,12.74,16.77,25.05,31.0,37.58
2022-01-25,11.25,15.5,18.9,26.11,31.63
2022-01-26,9.34,13.16,17.2,20.17,26.96
2022-01-27,11.25,13.8,16.99,20.59,22.72
2022-01-28,20.38,20.81,22.72,24.42,26.75
2022-01-31,29.3,31.21,31.42,32.7,34.18
2022-02-01,37.58,42.04,42.89,43.1,43.95
2022-02-02,52.65,55.63,56.69,56.9,56.9
2022-02-03,40.55,54.35,57.11,57.96,58.17
2022-02-04,44.8,49.26,58.81,60.93,61.78
2022-02-07,47.35,52.02,54.78,62.21,63.91
2022-02-08,54.56,57.32,59.66,61.15,67.3
2022-02-09,71.97,72.82,73.67,74.1,74.73
2022-02-10,53.08,73.25,73.89,74.52,74.95
2022-02-11,42.46,56.05,74.1,74.73,75.37
2022-02-14,39.49,44.8,56.48,74.1,74.73
2022-02-15,53.29,54.78,57.54,63.69,77.28
2022-02-16,54.78,57.75,58.39,60.72,65.82
2022-02-17,38.0,56.9,59.66,60.08,62.42
2022-02-18,34.61,40.76,58.17,60.93,61.36
2022-02-22,25.48,36.09,41.83,58.6,61.36
2022-02-23,16.56,27.81,37.15,42.68,59.02
2022-02-24,20.59,25.69,33.55,42.04,46.71
2022-02-25,44.37,44.8,45.44,48.62,53.5
2022-02-28,37.15,47.13,47.56,47.98,51.17
2022-03-01,29.72,40.13,49.26,49.68,50.11
2022-03-02,46.07,46.5,49.68,56.9,57.32
2022-03-03,50.32,55.41,55.84,58.39,63.48
2022-03-04,45.44,53.93,58.81,59.02,61.36
2022-03-07,33.76,46.07,54.56,59.45,59.66
2022-03-08,25.05,35.03,46.92,55.2,60.08
2022-03-09,39.7,39.92,43.95,51.59,58.17
2022-03-10,37.15,42.68,42.68,46.07,52.87
2022-03-11,33.33,38.43,43.95,43.95,46.92
2022-03-14,31.63,36.94,41.4,46.07,46.07
2022-03-15,43.95,45.22,47.98,50.11,53.08
2022-03-16,68.15,70.49,71.34,72.4,72.61
2022-03-17,80.47,81.32,82.8,83.23,83.44
2022-03-18,85.35,87.05,87.26,88.75,89.17
2022-03-21,84.5,88.54,89.6,89.81,90.45
2022-03-22,90.87,92.14,92.78,93.42,93.42
2022-03-23,74.1,91.08,92.36,92.99,93.63
2022-03-24,82.8,83.65,92.78,93.42,93.84
2022-03-25,86.62,88.11,88.75,94.48,94.9
2022-03-28,88.54,91.72,91.72,92.14,96.82
2022-03-29,94.06,95.33,96.82,96.82,97.03
2022-03-30,90.23,95.54,96.18,97.24,97.24
2022-03-31,79.41,90.45,95.75,96.39,97.24
2022-04-01,77.71,83.65,91.08,96.39,97.03
2022-04-04,77.71,81.95,85.99,91.93,96.39
2022-04-05,65.39,78.13,81.95,85.99,91.93
2022-04-06,55.84,68.15,80.25,82.8,86.62
2022-04-07,55.63,59.02,70.7,81.53,83.65
2022-04-08,55.41,59.02,62.21,73.46,83.23
2022-04-11,47.98,56.69,60.08,62.85,73.89
2022-04-12,42.89,49.47,57.32,60.72,63.27
2022-04-13,49.68,50.53,53.72,60.3,62.63
2022-04-14,44.8,50.96,51.8,54.99,61.15
2022-04-18,40.55,46.5,52.02,52.87,55.84
2022-04-19,52.44,53.72,55.41,58.81,59.66
2022-04-20,61.78,64.33,65.18,66.03,68.37
2022-04-21,50.53,62.85,65.18,65.82,66.67
2022-04-22,23.14,50.74,63.06,65.39,66.03
2022-04-25,22.93,26.75,52.02,63.69,66.03
2022-04-26,13.59,24.42,28.03,52.87,64.54
2022-04-27,16.56,17.83,26.33,29.51,53.29
2022-04-28,29.09,30.79,31.42,35.67,38.22
2022-04-29,11.04,29.51,31.21,31.85,36.09
2022-05-02,13.16,15.71,30.57,32.27,32.91
2022-05-03,19.32,20.81,22.51,34.82,36.52
2022-05-04,42.89,43.1,43.52,44.16,51.8
2022-05-05,22.51,43.31,43.52,43.95,44.37
2022-05-06,18.9,25.9,45.01,45.22,45.65
2022-05-09,9.34,19.32,25.9,45.01,45.22
2022-05-10,9.13,11.04,20.59,26.96,45.44
2022-05-11,7.64,10.4,12.31,21.23,27.6
2022-05-12,10.83,11.89,13.38,14.65,22.29
2022-05-13,20.59,21.23,21.66,21.87,22.93
2022-05-16,21.87,24.63,24.63,25.05,25.27
2022-05-17,40.76,41.19,41.4,41.4,41.61
2022-05-18,17.83,41.4,41.83,42.04,42.04
2022-05-19,17.41,21.02,41.61,42.04,42.25
2022-05-20,22.51,24.42,27.39,44.8,45.22
2022-05-23,34.82,36.09,36.73,38.22,51.8
2022-05-24,33.12,40.55,41.4,42.04,43.31
2022-05-25,43.1,45.01,47.98,48.62,48.83
2022-05-26,67.52,68.58,69.0,69.85,69.85
2022-05-27,86.2,86.41,87.05,87.05,87.26
2022-05-31,81.74,87.47,87.69,88.32,88.32
2022-06-01,71.97,82.59,88.11,88.32,88.96
2022-06-02,88.32,88.96,91.08,93.21,93.42
2022-06-03,78.34,88.54,89.17,91.3,93.21
2022-06-06,79.62,84.08,89.6,90.23,92.36
2022-06-07,86.62,86.62,88.75,90.66,91.08
2022-06-08,69.85,86.84,86.84,88.96,90.66
2022-06-09,38.22,70.06,87.05,87.05,88.96
2022-06-10,13.16,38.64,70.28,87.26,87.26
2022-06-13,3.18,13.16,38.64,70.28,87.26
2022-06-14,3.82,4.25,13.8,39.07,70.49
2022-06-15,4.88,5.94,5.94,14.65,39.07
2022-06-16,1.91,4.88,5.94,5.94,14.65
2022-06-17,2.34,2.76,4.88,5.94,5.94
2022-06-21,5.94,5.94,6.16,7.43,8.49
2022-06-22,8.07,8.7,8.7,8.92,10.19
2022-06-23,19.32,19.32,19.75,19.75,19.96
2022-06-24,38.22,38.22,38.22,38.43,38.43
2022-06-27,37.37,41.83,41.83,41.83,42.04
2022-06-28,23.14,38.85,43.1,43.1,43.1
2022-06-29,26.33,29.72,40.98,45.01,45.01
2022-06-30,27.81,31.63,34.18,43.74,47.77
2022-07-01,43.74,43.95,44.37,45.01,51.59
2022-07-05,43.95,51.38,51.38,51.59,52.02
2022-07-06,50.32,52.02,54.35,54.35,54.35
2022-07-07,67.94,69.0,69.43,70.28,70.28
2022-07-08,66.24,71.55,72.4,72.82,73.67
2022-07-11,59.02,67.73,72.61,73.25,73.67
2022-07-12,54.78,65.18,70.28,74.52,74.95
2022-07-13,47.35,58.39,67.52,72.4,76.43
2022-07-14,38.85,49.68,60.3,69.0,73.25
2022-07-15,64.97,65.82,68.79,73.04,77.92
2022-07-18,50.74,67.52,68.15,71.13,74.73
2022-07-19,80.04,80.47,85.56,85.99,88.11
2022-07-20,78.13,83.65,83.86,88.75,89.17
2022-07-21,79.19,81.95,85.99,86.2,90.66
2022-07-22,77.49,82.17,84.71,87.47,87.69
2022-07-25,84.08,85.56,87.69,88.96,90.66
2022-07-26,78.34,87.26,88.32,90.45,91.72
2022-07-27,85.99,87.9,90.23,90.66,91.72
2022-07-28,85.56,89.81,90.87,92.14,92.57
2022-07-29,88.32,90.45,92.78,93.63,94.69
2022-08-01,87.47,90.45,91.93,93.84,94.69
2022-08-02,83.44,87.9,90.66,92.14,94.06
2022-08-03,85.56,87.26,90.23,92.36,93.63
2022-08-04,81.1,86.84,88.11,90.66,92.78
2022-08-05,82.8,84.5,88.54,89.81,92.14
2022-08-08,83.65,85.35,86.62,89.6,90.87
2022-08-09,80.89,86.2,87.26,88.54,90.87
2022-08-10,87.9,88.54,89.17,90.02,91.3
2022-08-11,88.54,90.45,90.87,91.3,91.93
2022-08-12,93.21,93.21,93.84,93.84,94.06
2022-08-15,91.93,93.84,93.84,94.27,94.27
2022-08-16,91.93,93.42,95.12,95.12,95.33
2022-08-17,86.84,92.36,93.84,95.54,95.54
2022-08-18,89.17,90.87,93.63,94.9,95.97
2022-08-19,77.92,89.38,90.87,93.63,94.9
2022-08-22,45.86,77.92,89.38,90.87,93.63
2022-08-23,39.92,48.41,78.13,89.38,90.87
2022-08-24,40.55,43.1,50.53,78.34,89.6
2022-08-25,57.11,57.75,59.02,62.0,80.04
2022-08-26,21.23,57.75,58.39,59.66,62.63
2022-08-29,18.68,23.78,57.75,58.39,59.66
2022-08-30,9.55,19.32,24.2,57.75,58.39
2022-08-31,6.58,9.98,19.32,24.2,57.75
2022-09-01,7.43,9.98,12.95,20.38,25.05
2022-09-02,5.94,8.92,10.4,13.16,20.38
2022-09-06,5.31,7.86,9.77,11.25,13.8
2022-09-07,18.05,19.32,21.02,21.44,22.72
2022-09-08,30.79,31.85,32.48,33.33,33.55
2022-09-09,47.77,48.2,48.41,48.41,49.04
2022-09-12,68.79,70.28,70.7,70.7,70.7
2022-09-13,18.68,68.79,70.28,70.7,70.7
2022-09-14,24.42,27.39,69.21,70.49,70.91
2022-09-15,23.14,30.36,32.06,69.64,70.91
2022-09-16,15.71,24.63,31.0,32.7,70.06
2022-09-19,24.2,26.11,29.94,35.24,36.73
2022-09-20,14.01,24.63,26.33,30.15,35.46
2022-09-21,7.43,14.86,25.48,27.18,31.0
2022-09-22,5.73,9.55,16.56,26.75,28.03
2022-09-23,2.97,5.94,9.55,16.56,26.75
2022-09-26,1.49,3.18,6.16,9.55,16.56
2022-09-27,2.34,2.55,3.61,6.37,9.77
2022-09-28,8.07,8.07,8.07,8.7,9.98
2022-09-29,4.46,8.28,8.28,8.28,8.92
2022-09-30,2.76,4.88,8.7,8.7,8.7
2022-10-03,14.65,14.86,15.07,16.14,16.14
2022-10-04,49.47,49.47,49.47,49.47,49.89
2022-10-05,48.2,53.29,53.29,53.29,53.29
2022-10-06,42.04,49.47,54.14,54.14,54.14
2022-10-07,20.17,42.46,49.68,54.35,54.35
2022-10-10,23.35,25.48,44.16,50.96,55.2
2022-10-11,23.99,27.39,29.09,46.07,52.02
2022-10-12,20.81,27.6,30.57,32.06,48.2
2022-10-13,44.59,44.8,45.65,46.28,47.35
2022-10-14,26.11,45.65,45.86,46.71,47.35
2022-10-17,53.5,53.93,58.6,58.6,59.45
2022-10-18,72.19,72.82,72.82,74.73,74.73
2022-10-19,58.6,73.04,73.67,73.67,75.16
2022-10-20,42.89,60.3,73.46,73.89,73.89
2022-10-21,66.88,67.52,71.13,78.77,79.19
2022-10-24,72.61,74.31,74.52,76.22,81.53
2022-10-25,89.38,91.08,91.3,91.3,92.14
2022-10-26,85.77,92.14,93.42,93.63,93.63
2022-10-27,83.44,88.54,93.84,94.69,94.9
2022-10-28,89.17,90.66,92.14,96.18,96.82
2022-10-31,87.26,90.87,91.93,93.21,96.82
2022-11-01,88.32,90.23,91.72,92.78,93.84
2022-11-02,74.1,88.54,90.23,91.72,92.78
2022-11-03,68.15,76.22,88.75,90.45,91.93
2022-11-04,76.65,78.34,82.8,90.23,91.51
2022-11-07,77.71,78.98,80.47,83.86,90.66
2022-11-08,77.92,80.25,81.53,82.8,85.56
2022-11-09,67.3,78.34,80.68,81.74,83.01
2022-11-10,88.54,89.17,90.02,90.87,91.3
2022-11-11,85.99,92.14,92.78,93.21,94.06
2022-11-14,82.38,87.47,92.14,92.78,93.21
2022-11-15,84.29,86.41,88.96,93.42,94.06
2022-11-16,80.25,85.35,87.05,89.38,93.42
2022-11-17,78.77,83.01,87.47,88.54,90.02
2022-11-18,81.95,84.93,86.41,89.81,90.87
2022-11-21,81.1,85.14,87.05,88.32,91.72
2022-11-22,85.77,86.2,87.69,88.75,90.02
2022-11-23,87.69,89.6,90.02,90.87,91.72
2022-11-25,87.69,89.17,90.66,91.08,91.93
2022-11-28,75.37,88.32,89.38,90.87,91.3
2022-11-29,77.28,80.47,88.96,90.02,91.51
2022-11-30,90.45,91.3,91.3,93.21,93.42
2022-12-01,87.05,91.51,92.36,92.36,93.84
2022-12-02,84.5,88.11,92.14,92.99,92.99
2022-12-05,64.33,84.5,88.11,92.14,92.99
2022-12-06,46.5,66.67,84.5,88.11,92.14
2022-12-07,42.25,50.53,68.58,84.93,88.54
2022-12-08,46.71,50.32,56.69,70.06,85.56
2022-12-09,38.43,49.04,51.8,57.32,70.28
2022-12-12,56.9,57.54,61.36,62.85,66.24
2022-12-13,64.33,70.06,70.28,72.19,73.25
2022-12-14,56.9,65.82,70.91,71.13,72.61
2022-12-15,25.42,57.42,66.1,71.19,71.4
2022-12-16,13.14,26.27,57.63,66.31,71.19
2022-12-19,9.75,13.77,26.69,57.63,66.31
2022-12-20,11.65,13.77,16.31,27.75,58.05
